Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
6138980;Saint-Raymond;Saint-Raymond;Saint-Raymond de Portneuf;P;PPL;CA;Canada;;10;06;66023;CN;3227;;50;America/Toronto;2019-08-08;Canada;45.46698,-73.60948
6138996;Saint-Rémi-de-Tingwick;Saint-Remi-de-Tingwick;;P;PPLA3;CA;Canada;;10;17;39020;;0;;421;America/Toronto;2016-07-01;Canada;45.86677,-71.81581
6139413;Salmo;Salmo;;P;PPL;CA;Canada;;02;5903;5903011;;1141;;662;America/Vancouver;2021-12-27;Canada;49.19554,-117.27704
6144312;Sept-Îles;Sept-Iles;Sept-Iles,Sept-Îles,Set Il,Set-Il',YZV,sat ayl,st-ayl  kbk,Сет Ил,Сет-Іль,Сет-Иль,سات إيل,ست-ایل، کبک;P;PPL;CA;Canada;;10;09;97007;;28534;;5;America/Toronto;2021-11-12;Canada;50.20011,-66.38208
6145425;Shaunavon;Shaunavon;;P;PPL;CA;Canada;;11;;;;1658;;916;America/Regina;2008-04-11;Canada;49.65005,-108.4181
6145489;Shawinigan;Shawinigan;Shavinigan,Shawinigan,XFL,shauinigan,shawynygan,shawynyghan,Шавиниган,شاوينيغان,شاوینیگان,シャウィニガン;P;PPLA3;CA;Canada;;10;04;36033;;38211;;123;America/Toronto;2019-08-08;Canada;46.56675,-72.74913
6159980;Sussex;Sussex;;P;PPL;CA;Canada;;04;;;;5298;;23;America/Moncton;2019-08-08;Canada;45.72266,-65.50663
6173331;Vancouver;Vancouver;Ban'kouber,Fankuver,Fankûver,Vancouver,Vancover,Vancuverium,Vancôver,Vanguve,Vangúve,Vankuver,Vankuvera,Vankuveris,Vankuvero,Vankuvur,Vankūvera,Venkuver,Venkûver,Wankuwer,Wankuwér,YVR,baenkubeo,bankuba,bankuba shi,bhyanakubhara,fankwfr,vainakuvara,vainkuvara,vankuvar,vhamkuvhara,wen ge hua,wnkwwr,wnkwwr  brytysh klmbya,wnqwbr,wynkwwr,Βανκούβερ,Ванкувер,Ванкувър,Վանկուվեր,ונקובר,فانكوفر,ونکوور,ونکوور، بریتیش کلمبیا,وینکوور,वैंकूवर,व्हँकूव्हर,ভ্যানকুভার,ਵੈਨਕੂਵਰ,வான்கூவர்,แวนคูเวอร์,ཝན་ཁུ་ཝེར།,ဗန်ကူးဗားမြို့,ვანკუვერი,ቫንኩቨር,バンクーバー,バンクーバー市,溫哥華,밴쿠버;P;PPL;CA;Canada;;02;5915;;;600000;;70;America/Vancouver;2019-09-05;Canada;49.24966,-123.11934
6173404;Vanier;Vanier;;P;PPL;CA;Canada;;08;3506;3506008;;17000;;57;America/Toronto;2019-08-07;Canada;45.4399,-75.66498
6173864;Vernon;Vernon;Vernon,YVE,fu nong,fyrnwn,wrnn  brytysh klmbya,wrnn  brٹsh kwlmbya,Вернон,فيرنون,ورنن، برٹش کولمبیا,ورنن، بریتیش کلمبیا,弗农;P;PPL;CA;Canada;;02;5937;5937014;;40116;;383;America/Vancouver;2021-11-11;Canada;50.26729,-119.27337
6175609;Walpole Island;Walpole Island;;P;PPLL;CA;Canada;;08;3538;;;1878;;176;America/Detroit;2018-01-20;Canada;42.6152,-82.51398
6179226;Westmount;Westmount;Uehstmaunt,Uestmaunt,Vestmaunt,uesutomaunto,wstmwnt  kbk,wysmawnt,Вестмаунт,Уестмаунт,Уэстмаунт,وستمونت، کبک,ويسماونت,ウエストマウント;P;PPL;CA;Canada;;10;06;66032;;20494;;52;America/Toronto;2019-02-26;Canada;45.48341,-73.59918
6182212;Williams Lake;Williams Lake;Columetza,Uil'jams Lejk,Vilijams Lejk,Williams,Williams Lake,YWL,wei lian mu si hu,wlymzlyk,wylyamz lyk,Вилијамс Лејк,Уильямс Лейк,ولیمزلیک,ويليامز ليك,威廉姆斯湖;P;PPL;CA;Canada;;02;5941;5941009;;14168;;674;America/Vancouver;2019-02-26;Canada;52.14153,-122.14451
